id,message,label,category,red_flags,source_type,difficulty,template_id,split
453,"Qua hộp thư, Bài tập Khoa học tự nhiên hôm nay là hoàn thành câu 2 đến câu 18.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T01,train
454,Bài tập Ngữ văn hôm nay là hoàn thành câu 9 đến câu 18.,0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T01,train
455,"Vào cuối ngày, Bài tập Tiếng Anh hôm nay là hoàn thành câu 5 đến câu 17.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T01,train
456,Bạn nhớ mang sách Khoa học tự nhiên và vở ghi vào tiết học sáng mai.,0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T02,train
457,"Trong một cuộc trò chuyện, Bạn nhớ mang sách Tiếng Anh và vở ghi vào tiết học thứ Hai.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T02,train
458,Bạn nhớ mang sách Tin học và vở ghi vào tiết học sáng mai.,0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T02,train
459,Bạn nhớ mang sách Tiếng Anh và vở ghi vào tiết học thứ Ba.,0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T02,train
460,Bạn nhớ mang sách Toán và vở ghi vào tiết học thứ Hai.,0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T02,train
461,"Trong một cuộc trò chuyện, Nhóm mình họp trực tuyến lúc 7 giờ 15 để hoàn thiện bài thuyết trình.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T03,train
462,"Sau giờ học, Nhóm mình họp trực tuyến lúc 14 giờ để hoàn thiện bài thuyết trình.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T03,train
463,"Vào cuối ngày, Nhóm mình họp trực tuyến lúc 15 giờ 30 để hoàn thiện bài thuyết trình.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T03,train
464,Nhóm mình họp trực tuyến lúc 19 giờ để hoàn thiện bài thuyết trình.,0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T03,train
465,"Vào cuối ngày, Nhóm mình họp trực tuyến lúc 8 giờ để hoàn thiện bài thuyết trình.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T03,train
466,"Trong ứng dụng nhắn tin, Mình gửi bạn nội dung ôn tập, xem rồi góp ý giúp nhé.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T04,train
467,"Trong một cuộc trò chuyện, Mình gửi bạn nội dung ôn tập, xem rồi góp ý giúp nhé.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T04,train
468,"Vào cuối ngày, Mình gửi bạn nội dung ôn tập, xem rồi góp ý giúp nhé.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T04,train
469,"Qua hộp thư, Mình gửi bạn nội dung ôn tập, xem rồi góp ý giúp nhé.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T04,train
470,"Trong lúc kiểm tra thông báo, Mình gửi bạn nội dung ôn tập, xem rồi góp ý giúp nhé.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T04,train
471,"Khi đang dùng điện thoại, Ngày mai có tiết thực hành nên nhớ lưu bài vào thư mục cá nhân.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T05,train
472,"Vào cuối ngày, Ngày mai có tiết thực hành nên nhớ lưu bài vào thư mục cá nhân.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T05,train
473,Ngày mai có tiết thực hành nên nhớ lưu bài vào thư mục cá nhân.,0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T05,train
474,"Trong lúc kiểm tra thông báo, Ngày mai có tiết thực hành nên nhớ lưu bài vào thư mục cá nhân.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T05,train
475,"Buổi sáng, Ngày mai có tiết thực hành nên nhớ lưu bài vào thư mục cá nhân.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T05,train
476,Thầy giao bài lập trình tính điểm trung bình và nộp trước sáng mai.,0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T06,train
477,"Vào cuối ngày, Thầy giao bài lập trình tính điểm trung bình và nộp trước thứ Tư.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T06,train
478,Thầy giao bài lập trình tính điểm trung bình và nộp trước thứ Ba.,0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T06,train
479,"Trong ứng dụng nhắn tin, Thầy giao bài lập trình tính điểm trung bình và nộp trước tuần tới.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T06,train
480,"Buổi tối, Thầy giao bài lập trình tính điểm trung bình và nộp trước thứ Ba.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T06,train
481,"Trong ứng dụng nhắn tin, Bạn kiểm tra giúp mình lỗi chính tả trong báo cáo nhóm nhé.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T07,train
482,"Khi đang dùng điện thoại, Bạn kiểm tra giúp mình lỗi chính tả trong báo cáo nhóm nhé.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T07,train
483,"Buổi tối, Bạn kiểm tra giúp mình lỗi chính tả trong báo cáo nhóm nhé.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T07,train
484,"Qua hộp thư, Bạn kiểm tra giúp mình lỗi chính tả trong báo cáo nhóm nhé.",0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T07,train
485,Bạn kiểm tra giúp mình lỗi chính tả trong báo cáo nhóm nhé.,0,BT2_STUDY,none,synthetic_for_research,medium,BT2_STUDY_T07,train
486,"Trong ứng dụng nhắn tin, Câu lạc bộ Tin học hướng dẫn cách tạo mật khẩu mạnh trong buổi sinh hoạt tới.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T08,validation
487,"Vào cuối ngày, Câu lạc bộ Tin học hướng dẫn cách tạo mật khẩu mạnh trong buổi sinh hoạt tới.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T08,validation
488,"Qua hộp thư, Câu lạc bộ Tin học hướng dẫn cách tạo mật khẩu mạnh trong buổi sinh hoạt tới.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T08,validation
489,"Trong lúc kiểm tra thông báo, Câu lạc bộ Tin học hướng dẫn cách tạo mật khẩu mạnh trong buổi sinh hoạt tới.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T08,validation
490,"Buổi tối, Câu lạc bộ Tin học hướng dẫn cách tạo mật khẩu mạnh trong buổi sinh hoạt tới.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T08,validation
491,"Buổi sáng, Bài học tuần này là nhận biết nguồn thông tin đáng tin cậy trên Internet.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T09,test
492,"Sau giờ học, Bài học tuần này là nhận biết nguồn thông tin đáng tin cậy trên Internet.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T09,test
493,"Buổi tối, Bài học tuần này là nhận biết nguồn thông tin đáng tin cậy trên Internet.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T09,test
494,"Trong lúc kiểm tra thông báo, Bài học tuần này là nhận biết nguồn thông tin đáng tin cậy trên Internet.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T09,test
495,"Vào cuối ngày, Bài học tuần này là nhận biết nguồn thông tin đáng tin cậy trên Internet.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T09,test
496,"Trong lúc kiểm tra thông báo, Nhớ đăng xuất tài khoản khi kết thúc buổi thực hành ở phòng máy.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T10,test
497,Nhớ đăng xuất tài khoản khi kết thúc buổi thực hành ở phòng máy.,0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T10,test
498,"Qua hộp thư, Nhớ đăng xuất tài khoản khi kết thúc buổi thực hành ở phòng máy.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T10,test
499,"Trong một cuộc trò chuyện, Nhớ đăng xuất tài khoản khi kết thúc buổi thực hành ở phòng máy.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T10,test
500,"Buổi tối, Nhớ đăng xuất tài khoản khi kết thúc buổi thực hành ở phòng máy.",0,BT2_STUDY,none,synthetic_for_research,hard,BT2_STUDY_T10,test
501,"Trong một cuộc trò chuyện, Mẹ nhắn chiều nay về nhà nhớ mua giúp hộp bút.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T01,train
502,"Sau giờ học, Mẹ nhắn chiều nay về nhà nhớ mua giúp quyển vở.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T01,train
503,"Buổi tối, Mẹ nhắn chiều nay về nhà nhớ mua giúp hộp bút.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T01,train
504,Mẹ nhắn chiều nay về nhà nhớ mua giúp hộp bút.,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T01,train
505,"Buổi tối, Mẹ nhắn chiều nay về nhà nhớ mua giúp quyển vở.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T01,train
506,"Khi đang dùng điện thoại, Bố nhắc con về sớm lúc 7 giờ 15 để cả nhà đi thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T02,train
507,"Sau giờ học, Bố nhắc con về sớm lúc 13 giờ 30 để cả nhà đi thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T02,train
508,"Trong lúc kiểm tra thông báo, Bố nhắc con về sớm lúc 15 giờ 30 để cả nhà đi thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T02,train
509,"Sau giờ học, Bố nhắc con về sớm lúc 7 giờ 15 để cả nhà đi thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T02,train
510,"Buổi tối, Bố nhắc con về sớm lúc 7 giờ để cả nhà đi thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T02,train
511,Bạn có rảnh thứ Năm cùng mình ôn môn Toán không?,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T03,train
512,"Trong ứng dụng nhắn tin, Bạn có rảnh sáng mai cùng mình ôn môn Ngữ văn không?",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T03,train
513,"Qua hộp thư, Bạn có rảnh thứ Hai cùng mình ôn môn Tin học không?",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T03,train
514,"Buổi tối, Bạn có rảnh thứ Ba cùng mình ôn môn Tiếng Anh không?",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T03,train
515,"Qua hộp thư, Bạn có rảnh sáng mai cùng mình ôn môn Lịch sử và Địa lí không?",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T03,train
516,Mình mượn vở Ngữ văn của bạn một buổi được không?,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T04,train
517,"Buổi sáng, Mình mượn vở Khoa học tự nhiên của bạn một buổi được không?",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T04,train
518,Mình mượn vở Khoa học tự nhiên của bạn một buổi được không?,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T04,train
519,Mình mượn vở Lịch sử và Địa lí của bạn một buổi được không?,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T04,train
520,"Buổi sáng, Mình mượn vở Lịch sử và Địa lí của bạn một buổi được không?",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,easy,BT3_FAMILY_FRIEND_T04,train
521,Chiều nay nhóm bạn hẹn nhau tập thể thao lúc 14 giờ.,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T05,train
522,Chiều nay nhóm bạn hẹn nhau tập thể thao lúc 8 giờ.,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T05,train
523,Chiều nay nhóm bạn hẹn nhau tập thể thao lúc 15 giờ 30.,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T05,train
524,"Khi đang dùng điện thoại, Chiều nay nhóm bạn hẹn nhau tập thể thao lúc 13 giờ 30.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T05,train
525,"Buổi sáng, Chiều nay nhóm bạn hẹn nhau tập thể thao lúc 19 giờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T05,train
526,"Anh nhắn đã về đến nhà an toàn, mọi người không cần chờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T06,train
527,"Khi đang dùng điện thoại, Anh nhắn đã về đến nhà an toàn, mọi người không cần chờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T06,train
528,"Trong một cuộc trò chuyện, Anh nhắn đã về đến nhà an toàn, mọi người không cần chờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T06,train
529,"Sau giờ học, Anh nhắn đã về đến nhà an toàn, mọi người không cần chờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T06,train
530,"Qua hộp thư, Anh nhắn đã về đến nhà an toàn, mọi người không cần chờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T06,train
531,"Qua hộp thư, Bạn mình nhắc mang theo áo mưa vì chiều có thể mưa.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T07,train
532,"Vào cuối ngày, Bạn mình nhắc mang theo áo mưa vì chiều có thể mưa.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T07,train
533,"Khi đang dùng điện thoại, Bạn mình nhắc mang theo áo mưa vì chiều có thể mưa.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T07,train
534,"Buổi tối, Bạn mình nhắc mang theo áo mưa vì chiều có thể mưa.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T07,train
535,"Trong một cuộc trò chuyện, Bạn mình nhắc mang theo áo mưa vì chiều có thể mưa.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,medium,BT3_FAMILY_FRIEND_T07,train
536,"Trong lúc kiểm tra thông báo, Gia đình thống nhất cuối tuần sẽ về quê thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T08,validation
537,"Trong một cuộc trò chuyện, Gia đình thống nhất cuối tuần sẽ về quê thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T08,validation
538,"Vào cuối ngày, Gia đình thống nhất cuối tuần sẽ về quê thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T08,validation
539,"Sau giờ học, Gia đình thống nhất cuối tuần sẽ về quê thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T08,validation
540,"Trong ứng dụng nhắn tin, Gia đình thống nhất cuối tuần sẽ về quê thăm ông bà.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T08,validation
541,Bạn nhờ gửi lại ảnh bảng bài tập đã chụp trong lớp.,0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T09,validation
542,"Trong ứng dụng nhắn tin, Bạn nhờ gửi lại ảnh bảng bài tập đã chụp trong lớp.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T09,validation
543,"Qua hộp thư, Bạn nhờ gửi lại ảnh bảng bài tập đã chụp trong lớp.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T09,validation
544,"Vào cuối ngày, Bạn nhờ gửi lại ảnh bảng bài tập đã chụp trong lớp.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T09,validation
545,"Trong lúc kiểm tra thông báo, Bạn nhờ gửi lại ảnh bảng bài tập đã chụp trong lớp.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T09,validation
546,"Vào cuối ngày, Mẹ nhắn cơm tối đã chuẩn bị xong, nhớ về đúng giờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T10,test
547,"Trong một cuộc trò chuyện, Mẹ nhắn cơm tối đã chuẩn bị xong, nhớ về đúng giờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T10,test
548,"Buổi sáng, Mẹ nhắn cơm tối đã chuẩn bị xong, nhớ về đúng giờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T10,test
549,"Mẹ nhắn cơm tối đã chuẩn bị xong, nhớ về đúng giờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T10,test
550,"Qua hộp thư, Mẹ nhắn cơm tối đã chuẩn bị xong, nhớ về đúng giờ.",0,BT3_FAMILY_FRIEND,none,synthetic_for_research,hard,BT3_FAMILY_FRIEND_T10,test
551,"Trong một cuộc trò chuyện, Thầy nhắc học sinh tuyệt đối không chia sẻ mã OTP cho người khác.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T01,train
552,"Khi đang dùng điện thoại, Thầy nhắc học sinh tuyệt đối không chia sẻ mã OTP cho người khác.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T01,train
553,"Sau giờ học, Thầy nhắc học sinh tuyệt đối không chia sẻ mã OTP cho người khác.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T01,train
554,"Buổi sáng, Thầy nhắc học sinh tuyệt đối không chia sẻ mã OTP cho người khác.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T01,train
555,"Vào cuối ngày, Thầy nhắc học sinh tuyệt đối không chia sẻ mã OTP cho người khác.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T01,train
556,"Qua hộp thư, Cô hướng dẫn khi gặp liên kết lạ thì không bấm vào và nên kiểm tra nguồn gửi.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T02,train
557,"Buổi tối, Cô hướng dẫn khi gặp đường link lạ thì không bấm vào và nên kiểm tra nguồn gửi.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T02,train
558,Cô hướng dẫn khi gặp liên kết lạ thì không bấm vào và nên kiểm tra nguồn gửi.,0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T02,train
559,"Khi đang dùng điện thoại, Cô hướng dẫn khi gặp đường link lạ thì không bấm vào và nên kiểm tra nguồn gửi.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T02,train
560,"Trong lúc kiểm tra thông báo, Cô hướng dẫn khi gặp đường link lạ thì không bấm vào và nên kiểm tra nguồn gửi.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T02,train
561,Bài học hôm nay nhắc rằng mật khẩu không nên gửi qua tin nhắn cho bất kỳ ai.,0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T03,train
562,"Trong một cuộc trò chuyện, Bài học hôm nay nhắc rằng mật khẩu không nên gửi qua tin nhắn cho bất kỳ ai.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T03,train
563,"Trong ứng dụng nhắn tin, Bài học hôm nay nhắc rằng mật khẩu không nên gửi qua tin nhắn cho bất kỳ ai.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T03,train
564,"Sau giờ học, Bài học hôm nay nhắc rằng mật khẩu không nên gửi qua tin nhắn cho bất kỳ ai.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T03,train
565,"Qua hộp thư, Bài học hôm nay nhắc rằng mật khẩu không nên gửi qua tin nhắn cho bất kỳ ai.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T03,train
566,"Qua hộp thư, Nhà trường khuyến cáo học sinh chỉ đăng nhập trên website chính thức.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T04,train
567,"Khi đang dùng điện thoại, Nhà trường khuyến cáo học sinh chỉ đăng nhập trên website chính thức.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T04,train
568,"Sau giờ học, Nhà trường khuyến cáo học sinh chỉ đăng nhập trên website chính thức.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T04,train
569,"Buổi sáng, Nhà trường khuyến cáo học sinh chỉ đăng nhập trên website chính thức.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T04,train
570,"Vào cuối ngày, Nhà trường khuyến cáo học sinh chỉ đăng nhập trên website chính thức.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T04,train
571,"Trong ứng dụng nhắn tin, Tài liệu an toàn số hướng dẫn không chuyển tiền khi chưa xác minh danh tính người đề nghị.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T05,train
572,"Vào cuối ngày, Tài liệu an toàn số hướng dẫn không chuyển tiền khi chưa xác minh danh tính người yêu cầu.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T05,train
573,"Trong lúc kiểm tra thông báo, Tài liệu an toàn số hướng dẫn không chuyển tiền khi chưa xác minh danh tính người đề nghị.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T05,train
574,"Sau giờ học, Tài liệu an toàn số hướng dẫn không chuyển tiền khi chưa xác minh danh tính người yêu cầu.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T05,train
575,Tài liệu an toàn số hướng dẫn không chuyển tiền khi chưa xác minh danh tính người yêu cầu.,0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,medium,BT4_DIGITAL_SAFETY_T05,train
576,"Trong lúc kiểm tra thông báo, Câu lạc bộ Tin học thảo luận cách nhận biết tin nhắn trúng thưởng giả mạo.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T06,train
577,"Trong một cuộc trò chuyện, Câu lạc bộ Tin học thảo luận cách nhận biết tin nhắn trúng thưởng giả mạo.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T06,train
578,"Qua hộp thư, Câu lạc bộ Tin học thảo luận cách nhận biết tin nhắn trúng thưởng giả mạo.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T06,train
579,"Sau giờ học, Câu lạc bộ Tin học thảo luận cách nhận biết tin nhắn trúng thưởng giả mạo.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T06,train
580,Câu lạc bộ Tin học thảo luận cách nhận biết tin nhắn trúng thưởng giả mạo.,0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T06,train
581,"Sau giờ học, Thầy minh họa một tin nhắn có chữ OTP để giải thích vì sao phải bảo vệ mã xác thực.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T07,train
582,Thầy minh họa một tin nhắn có chữ OTP để giải thích vì sao phải bảo vệ mã xác thực.,0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T07,train
583,"Trong lúc kiểm tra thông báo, Thầy minh họa một tin nhắn có chữ OTP để giải thích vì sao phải bảo vệ mã xác thực.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T07,train
584,"Qua hộp thư, Thầy minh họa một tin nhắn có chữ OTP để giải thích vì sao phải bảo vệ mã xác thực.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T07,train
585,"Buổi sáng, Thầy minh họa một tin nhắn có chữ OTP để giải thích vì sao phải bảo vệ mã xác thực.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T07,train
586,"Qua hộp thư, Giáo viên yêu cầu học sinh báo cho người lớn khi nhận được tin nhắn đáng ngờ.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T08,validation
587,"Buổi sáng, Giáo viên yêu cầu học sinh báo cho người lớn khi nhận được tin nhắn đáng ngờ.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T08,validation
588,"Buổi sáng, Giáo viên đề nghị học sinh báo cho người lớn khi nhận được tin nhắn đáng ngờ.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T08,validation
589,Giáo viên yêu cầu học sinh báo cho người lớn khi nhận được tin nhắn đáng ngờ.,0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T08,validation
590,"Sau giờ học, Giáo viên yêu cầu học sinh báo cho người lớn khi nhận được tin nhắn đáng ngờ.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T08,validation
591,"Buổi tối, Bài tập yêu cầu phân biệt liên kết chính thức và đường link giả mạo.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T09,test
592,"Sau giờ học, Bài tập yêu cầu phân biệt liên kết chính thức và đường link giả mạo.",0,BT4_DIGITAL_SAFETY,none,synthetic_for_research,hard,BT4_DIGITAL_SAFETY_T09,test
